Post URI,Content,Author,Timestamp,Likes,Replies,Reposts,keyword,sentiment_score,sentiment,month
at://did:plc:kxu57hzs7hkqinozalbd3tma/app.bsky.feed.post/3lvwag7xoao2p,"Ninja Professional Blender 1000W, Total Crushing Technology- Smoothies, Ice Crushing & Frozen Fruit, Full-Size Countertop Blender, 72-oz. Pitcher, Black & Grey, BL610

Price: (as of - Details) The Ninja professional blender 1000 features a sleek design and outstanding performance with 1000 watts of…",u24usa.bsky.social,2025-08-08 21:52:51.107000+00:00,0,0,0,smoothie,0.0516,Positive,2025-08
at://did:plc:ksjjnq36uzccjwqebynatmsr/app.bsky.feed.post/3lvw2ublbjc2t,"The problem rn is that I can't consume smoothies because of the texture, I usually don't mind, but I'm not doing great and even my safe food is painful to eat. For the past days I've been fighting potential panic attacks, I don't want to do anything that can trigger them.",usagimimichu.bsky.social,2025-08-08 20:13:20.706000+00:00,0,0,0,smoothie,-0.9594,Negative,2025-08
at://did:plc:vmsehm4iby7lgm2p5wgufi22/app.bsky.feed.post/3lvvzfo7xz22b,They're really good in smoothies too. With beet n cacao powder.,jane23c.bsky.social,2025-08-08 19:47:15.807000+00:00,1,0,0,smoothie,0.4927,Positive,2025-08
at://did:plc:ee7vk62wg5qe4yydbp2j6rmz/app.bsky.feed.post/3lvvy2sjxmc2o,"I'd really love to go for smoothies and similar drinks for a bit more healthier drinks/snacks, but being allergic to both bananas and apples really seems to limit my option... all the pre-made ones at the stores have either or usually both in them. 🥲",pumpuli.bsky.social,2025-08-08 19:23:17.302000+00:00,0,0,0,smoothie,-0.0138,Neutral,2025-08
at://did:plc:as765l7z4vfx3g7xwhfv67eh/app.bsky.feed.post/3lvvwrpjmez22,"These weight loss-friendly breakfast recipes, like smoothies, egg sandwiches, yogurt and toast, all take 10 minutes or less to make.",eatingwell.com,2025-08-08 19:00:18.603000+00:00,0,0,0,smoothie,0.3612,Positive,2025-08
at://did:plc:fw42n2vqwhnkxqty5gabgi3i/app.bsky.feed.post/3lvvvq36r7t2b,"""I absolutely love the Ninja Blast Portable Blender! It's incredibly convenient and perfect for making smoothies and shakes on the go"" (Contains affiliate links)",northwaleslive.bsky.social,2025-08-08 18:41:29.907000+00:00,0,0,0,smoothie,0.8673,Positive,2025-08
at://did:plc:oiqhndqetva7x6pipe3qlbfp/app.bsky.feed.post/3lvvv3qc7eu2u,"Kuwait-based Bora Bora Smoothie Cafe has opened a Memphis location, offering smoothies, Dubai chocolate, sweet and savory croffles (croissant waffles), coffee and more. Read more: https://dailymemphian.com/subscriber/article/53835/food-files-celtic-crossing-bora-bora-smoothie-cafe",dailymemphian.bsky.social,2025-08-08 18:30:07.908000+00:00,0,0,0,smoothie,0.4588,Positive,2025-08
at://did:plc:qshtpfkrnfur2iq67zhpxfi6/app.bsky.feed.post/3lvvuvmwnx22o,"I combed your hair and dressed you eeverywhere.

Wanna get smoothies at the mall?",xilatsdert.bsky.social,2025-08-08 18:26:43.706000+00:00,1,0,0,smoothie,0.0,Neutral,2025-08
at://did:plc:nzt4zxtfvfqfw3mkk2357pgq/app.bsky.feed.post/3lvvtxorlnk2w,Addicted to yogurt smoothies with this stuff and some frozen mango. 😋  (I usually make it with Chamoy but I found this at the store),hardbap.bsky.social,2025-08-08 18:10:03.708000+00:00,1,0,0,smoothie,0.0,Neutral,2025-08
at://did:plc:mgpgucrkanpyz4iubcaww354/app.bsky.feed.post/3lvvtqbmabk2v,I abide by the rules. So YES! 2X <————(get those smoothies!) lol,hanginwitcoop.blacksky.app,2025-08-08 18:05:49.506000+00:00,1,0,0,smoothie,0.797,Positive,2025-08
at://did:plc:hzrbtzcedxvfqhpqxjcpm4e2/app.bsky.feed.post/3lvvtnv4rw224,so many of the smoothies in eow look so delicious i want to drink them too🍇🥭🍏😋,entiqua.bsky.social,2025-08-08 18:04:30.704000+00:00,3,1,0,smoothie,0.7445,Positive,2025-08
at://did:plc:z226wk32megpdixeouxxs4qf/app.bsky.feed.post/3lvvthx6rt22y,Thank you! Because $16 for 2 smoothies is insane!,tajaichristopher.bsky.social,2025-08-08 18:01:10.807000+00:00,1,0,0,smoothie,-0.1984,Negative,2025-08
at://did:plc:akzlm35mphljw3xkjbuzkgtd/app.bsky.feed.post/3lvvsrnd4qs23,my bf is rejoining bsky which means ygs gotta be nice to him okay or else i'll turn you all into smoothies and you don't want to be a smoothie do you,ivantill.behind.camera,2025-08-08 17:48:41.409000+00:00,6,1,0,smoothie,0.5389,Positive,2025-08
at://did:plc:25r6yfsln5zgk5f6gw24y3dh/app.bsky.feed.post/3lvvsrkptpk2v,Toxic trait is drinking my smoothies too fast and never learning from it,inertia-raptor.bsky.social,2025-08-08 17:48:38.603000+00:00,3,0,0,smoothie,0.0,Neutral,2025-08
at://did:plc:2mmzmeumx7xzopxajzgxejn2/app.bsky.feed.post/3lvvrrusmp722,"Kickstart your weight loss journey with these delicious and nutritious smoothies. 
Go tropical with a pineapple and coconut water smoothie that hydrates and refreshes. #WeightLossSmoothies #HealthyLiving #NutritionBoost #SmoothieRecipes",gdany57.bsky.social,2025-08-08 17:30:56.202000+00:00,0,0,0,smoothie,0.34,Positive,2025-08
at://did:plc:7h6ifbntiqvukv22kayzrlfy/app.bsky.feed.post/3lvvrakorp22p,I blame Innocent Smoothies,dlynch.bsky.social,2025-08-08 17:21:14.809000+00:00,6,0,0,smoothie,0.0,Neutral,2025-08
at://did:plc:mghlzkcujenrt5tvkcjqk2oy/app.bsky.feed.post/3lvvqygecis2j,This why I make smoothies at home. Omg 😭,ilyvonn1.bsky.social,2025-08-08 17:16:42.109000+00:00,0,0,0,smoothie,0.0,Neutral,2025-08
at://did:plc:d77lpmzmfo4rho4gow2hrkdz/app.bsky.feed.post/3lvvquzv2gc25,"2 smoothies for $32 sounds insane

Somebody tell me No",naiijah.bsky.social,2025-08-08 17:14:47.904000+00:00,27,20,1,smoothie,-0.5994,Negative,2025-08
at://did:plc:idib4pjj4oylwswpavkxs7f6/app.bsky.feed.post/3lvvpnbsbac23,"Well, Jr. did make Smoothies in his kitchen using LIVE CHICKS & LIVE MICE… sooooooo… maybe this is what he believes in…",whitecrow43.bsky.social,2025-08-08 16:52:33.708000+00:00,0,0,0,smoothie,0.2732,Positive,2025-08
at://did:plc:vrxj63txdnuyg7mtllx6jz53/app.bsky.feed.post/3lvvnujhdnc2n,I’ve been having green smoothies all week for breakfast but today: chocolate chip pancakes with a dollop of praline and pecan ice cream cuz I’m grown 🥞,divinitythedon.bsky.social,2025-08-08 16:20:49.815000+00:00,0,0,0,smoothie,0.0,Neutral,2025-08
at://did:plc:mlhdvh7qzp6deiz2apjopfn6/app.bsky.feed.post/3lvvk6yylq226,"You can cut them up. Put em on cookie sheets lined with parchment paper, freeze them, bag em and you have super cheap banana for smoothies",fr0sch.bsky.social,2025-08-08 15:15:06.610000+00:00,1,1,0,smoothie,0.4588,Positive,2025-08
at://did:plc:wiprxodnuyul3yjkekpckblm/app.bsky.feed.post/3lvvip3lonk2l,smoothies 🥤 the best parts peel and seeds 👀,1tonytony.bsky.social,2025-08-08 14:48:20.308000+00:00,1,0,0,smoothie,0.6369,Positive,2025-08
at://did:plc:fm4r6f4z3p5s4bb65cyxlp7t/app.bsky.feed.post/3lvvioohqb32r,Trying  Ketchup smoothies on CBS News Chicago,illinoisicymi.bsky.social,2025-08-08 14:48:04.911000+00:00,1,0,0,smoothie,0.0,Neutral,2025-08
at://did:plc:lil6h76zxpv2yochkkwo4nnc/app.bsky.feed.post/3lvvijhqphs2k,I like to put dates in my smoothies. They add a touch of sweetness,coachmark25.bsky.social,2025-08-08 14:45:10.807000+00:00,2,1,0,smoothie,0.6908,Positive,2025-08
at://did:plc:vmyse6mityceshhglgx445mu/app.bsky.feed.post/3lvvfz76ols24,"An anti-inflammatory breakfast can include smoothies, overnight oats, and chia seed pudding. You can also enjoy savory options, such as veggie-rich egg dishes.",health.com,2025-08-08 14:00:16.711000+00:00,0,0,0,smoothie,0.4939,Positive,2025-08
at://did:plc:wl5juqei7nolch4yd4mgkpd7/app.bsky.feed.post/3lvvf4rohjk2n,not to be weird but i love this hospital sm look at the FOOD 😭🤍,tiredphoenix.swifties.social,2025-08-08 13:44:28.802000+00:00,10,4,0,smoothie,0.794,Positive,2025-08
at://did:plc:5wtc5tm3oblb7mt3dfcggdfx/app.bsky.feed.post/3lvvdgdltwc25,"1. Slice them and put in your freezer where they can be used to make smoothies

2. Bake banana bread

3. Eat lots of bananas

:-)",johnwgant.bsky.social,2025-08-08 13:13:56.301000+00:00,1,1,0,smoothie,0.3182,Positive,2025-08
at://did:plc:uiy7hnjeafiuxh7lgpwpf4cc/app.bsky.feed.post/3lvvbuilryc2g,"Unser Erdbeer-Wassermelonen-Smoothie ist saisonal, gesund & blitzschnell gemixt. DER kalorienarmer Sommerdrink – erfrischend & laktosefrei!
#erdbeere #Erdbeeren #GesundeErnährung #GesundesEssen #Laktoseintoleranz #Melone #Pfefferminze #Smoothie #Smoothies #vegan
gesund.co.at/wassermelone...",gesund-co-at.bsky.social,2025-08-08 12:46:04.110000+00:00,0,0,0,smoothie,0.0,Neutral,2025-08
at://did:plc:vwckmevncj5haiaisaip76kq/app.bsky.feed.post/3lvvatpm5n22q,"Buying kale at the store because I’m serious about making smoothies.

Making a PB&J to go with my morning coffee because I am also very serious.",urbanbohemian.com,2025-08-08 12:27:43.408000+00:00,33,2,0,smoothie,-0.1531,Negative,2025-08
at://did:plc:lztwzxweou5kxkmrutnyalnz/app.bsky.feed.post/3lvva64a4v22u,"Right?

Probably everyone is buying kale and organic berries to make some breakfast smoothies.",bcvet.bsky.social,2025-08-08 12:15:40.706000+00:00,5,0,0,smoothie,0.0,Neutral,2025-08
at://did:plc:ii4dn6rxwctv3mmptmgl5hze/app.bsky.feed.post/3lvv7tcrnbb2s,"Are Fruit Smoothies Good For You?

Follow @biohackingpathway for more ⁣

#HealthyBreakfast #SmoothieTips #NutritiousRecipes #BreakfastIdeas #HeartHealth #HealthyEating #healthyfood #nutrition #healthyeating #fitfood #healthybreakfast #healthyeats #healthysnack #GlucoseManagement",biohackingpathway.bsky.social,2025-08-08 12:09:36.302000+00:00,0,0,0,smoothie,0.4404,Positive,2025-08
at://did:plc:idib4pjj4oylwswpavkxs7f6/app.bsky.feed.post/3lvv74lomsc2m,Nope.  She is intelligent and not a dangerous WEIRDO who makes Smoothies in his Cuisinart using LIVE CHICKS & LIVE MICE.,whitecrow43.bsky.social,2025-08-08 11:56:54.101000+00:00,0,0,0,smoothie,0.4494,Positive,2025-08
at://did:plc:yg2ph6ezf2l5dktucvjbpoz2/app.bsky.feed.post/3lvv3a4l7ms2w,"Wonderful short Spanish language doc (with subtitles) about the love affair that people in Columbia have with fresh fruit juices and smoothies— and their blenders.

It links blenders, which are often passed down from one generation to the next, to the region's astonishing biodiversity, and history.",propcazhpm.bsky.social,2025-08-08 10:47:19.005000+00:00,30,1,14,smoothie,0.8807,Positive,2025-08
at://did:plc:zuvxienjpa5reeyemm63ieil/app.bsky.feed.post/3lvv2c5fyz22x,"Pa mandar a un cohete a la Luna. A partir de ahora se abre la temporada de gazpachos, salmorejos, ajoblancos, smoothies, batidos, TODO será destruido en mini particulas",dzigav3rtov.bsky.social,2025-08-08 10:30:31.820000+00:00,5,1,0,smoothie,0.0,Neutral,2025-08
at://did:plc:xajx2cy5wqtcll5vahk3srnl/app.bsky.feed.post/3lvuvpxwsn22p,"😊 Nuestra marca #BePlus está orientada a distintas líneas de productos saludables que incluye #smoothies, bolsitas de fruta y una línea infantil. Todos son #cleanlabel, elaboradas con ingredientes naturales y con formato #onthego. #FelizViernes",vickyfoods.bsky.social,2025-08-08 09:08:48.006000+00:00,0,0,0,smoothie,0.0,Neutral,2025-08
at://did:plc:iolllj7pk5vd7rqdh7wbdmt2/app.bsky.feed.post/3lvuraqr2u22z,I’ve discovered skyr yoghurt and that it makes great smoothies which is excellent news for someone like me who wants to eat healthy but does not enjoy eating breakfast,kensc.bsky.social,2025-08-08 07:48:41.408000+00:00,19,0,1,smoothie,0.4692,Positive,2025-08
at://did:plc:yobl4amjcsotizk4cosib4mg/app.bsky.feed.post/3lvuqx5jcnc22,Vince might be back on the streets buying $24 smoothies soon 😭 #BB27,belial66.bsky.social,2025-08-08 07:43:19.003000+00:00,13,0,0,smoothie,0.0,Neutral,2025-08
at://did:plc:yihy5rj7fgkmz2h7b2vs7aeq/app.bsky.feed.post/3lvuq7izvwc2h,"🧊✨ Ginger Ice – Healthy Magic in a Cube!
Blend fresh ginger with one cup of water, pour into an ice tray, and freeze.

🥤 Add 1–2 cubes to juice, smoothies, or tea – for a fresh taste, more energy, and a strong immune boost! 💪🌿",healthdailytips.bsky.social,2025-08-08 07:30:14.106000+00:00,20,2,4,smoothie,0.9512,Positive,2025-08
at://did:plc:ongjo6kwbg2myr55du2ytlyv/app.bsky.feed.post/3lvuq4gj77c2s,"Pro tip: Dates are nature's sweetener! Replace refined sugar with date paste in energy bars or smoothies. The fiber slows sugar absorption, preventing energy crashes.",drgracehealth.bsky.social,2025-08-08 07:28:22.304000+00:00,1,0,0,smoothie,0.5255,Positive,2025-08
at://did:plc:vmqz2pqjpb2izyueisi6c27c/app.bsky.feed.post/3lvuiocxo7k23,Why are peach smoothies not good?! WTH do I gotta doooo?! Is it bc it was frozen peaches and I need to use fresh?!,flourishkuhween.bsky.social,2025-08-08 05:15:13.002000+00:00,0,1,0,smoothie,0.6941,Positive,2025-08
at://did:plc:u6uz36woupapejipnxglz5ze/app.bsky.feed.post/3lvueehgoyc2t,sério? eu achei que fossem smoothies...,jina-nbl.bsky.social,2025-08-08 03:58:07.910000+00:00,0,1,0,smoothie,0.0,Neutral,2025-08
at://did:plc:rfxfsf5ovklkcz2okdvkzxtl/app.bsky.feed.post/3lvu72s4iw224,"Post-massage, I walked across the street to Erewohn and tried one o' them $20 smoothies just to feel bougie for a day.",dstroogie.bsky.social,2025-08-08 02:23:24.707000+00:00,3,0,0,smoothie,0.0,Neutral,2025-08
at://did:plc:kwifw7gplxp3j67m6sqvaw5t/app.bsky.feed.post/3lvu4qeqvc22l,Serving up tostadas and green and gold smoothies at the farmers market during the cooking demos!,nldaniels.bsky.social,2025-08-08 01:41:49.609000+00:00,0,0,0,smoothie,0.0,Neutral,2025-08
at://did:plc:sqnp2n5lak5joumnpgj3xxsq/app.bsky.feed.post/3lvu43ymm522j,today i bought a nutri bullet!!! and also got some coconut yogurt and almond milk so that i can make dairy free smoothies :),jirodiseu.bsky.social,2025-08-08 01:30:12.905000+00:00,2,1,0,smoothie,0.8007,Positive,2025-08
at://did:plc:zhicfjx3v42z4jcm6ujcqsz3/app.bsky.feed.post/3lvu2gsdcms2y,Well what now of the smoothies,caliburart.bsky.social,2025-08-08 01:00:28.204000+00:00,1,1,0,smoothie,0.2732,Positive,2025-08
at://did:plc:reb32gmjka3rdayka3ywm5fo/app.bsky.feed.post/3lvtzlgcwik2c,Ooh that sounds amazing!! I bought it to make fruit smoothies but I’m gonna end up inhaling the entire container before it hits the blender lol,emceefee.bsky.social,2025-08-08 00:45:09.510000+00:00,1,1,0,smoothie,0.7707,Positive,2025-08
at://did:plc:cxo663e5kiwiuahd4zce55n4/app.bsky.feed.post/3lvtyqrjhsc2v,"Vampire romance series about a girl who isn’t shy about telling off old creeps, and a vampire who loves the fruit smoothies she makes

Title is: Sensei wa Kiss ga Hetana Vampire

More info on my blog🤍: canadianaujapan.ca/2025/08/07/m...",maddiesmanga.bsky.social,2025-08-08 00:30:18.710000+00:00,3,0,0,smoothie,0.8442,Positive,2025-08
at://did:plc:ojc7qpk4f47rf4zrj6tdvyj4/app.bsky.feed.post/3lvtykvkge224,"""Hey Mom I got the smoothies"" 
""Nevermind.""",paigethepage.bsky.social,2025-08-08 00:26:57.808000+00:00,6,1,1,smoothie,0.0,Neutral,2025-08
at://did:plc:ix52jdo7ep6kughbvygopxdw/app.bsky.feed.post/3lvtxhhbpac2q,"The producers must be fired. Unemployed 30+ guy talking about shopping at Erewhon Market for $25 smoothies. Even this vapid, stupid, unexceptional cast has cottoned onto the fact Vinne's a lying piece of $25 pre-cut mango.",sdiver100.bsky.social,2025-08-08 00:07:08.907000+00:00,0,0,0,smoothie,-0.886,Negative,2025-08
at://did:plc:xrzrz7i4eskzeyx7j6brchnr/app.bsky.feed.post/3lvtwvi77e22q,"Thanks.  When I say forced, I mean it.  Not noble, but not bad at all. I live on smoothies and the thought of a meat smoothie is pretty repulsive.😝",martijon.bsky.social,2025-08-07 23:57:06.304000+00:00,1,0,0,smoothie,0.8066,Positive,2025-08
at://did:plc:u6tajbuklu4kf4baf6la3ntk/app.bsky.feed.post/3lvtw5fn2sk23,RIGHT omfffg for me it hurt so bad :| :| fwiw I've found luck with milkshakes/smoothies because of the cold stuff. but absolutely like it's SO painful,9262.bsky.social,2025-08-07 23:43:41.405000+00:00,1,1,0,smoothie,-0.7448,Negative,2025-08
at://did:plc:uvq4eydke6s6dmjtccqykgpn/app.bsky.feed.post/3lvtv3d4v322h,"On today's show, The CHGO Bulls crew covered:

🍅 ketchup smoothies??
📊 @ActionNetworkHQ poll - Bulls fans satisfied?
🤔 does AK have leverage with Blazers pick?
🚨 PLUS! Josh Giddey / Warriors intel at the buzzer!
allchgo.com/bulls-vp-art...",chgo-bulls.bsky.social,2025-08-07 23:24:36.107000+00:00,2,0,1,smoothie,0.6535,Positive,2025-08
at://did:plc:72bqbznqsvwrh4oimiqm2nma/app.bsky.feed.post/3lvtsbptcss2x,I guess banana smoothies are good too,sinthoid.bsky.social,2025-08-07 22:34:29.611000+00:00,1,1,0,smoothie,0.4404,Positive,2025-08
at://did:plc:cpk6em7h576qiji66k7kfcmk/app.bsky.feed.post/3lvts2m6y6k2u,"Making smoothies out of lichen, dried out sticks, swamp water, and pumice. My 1970s blender’s drowning out the sound of my neighbor yelling on her phone. Plus there’s a weird oily burn smell in the air, and it’s not Canada.",feralforestgrandma.bsky.social,2025-08-07 22:30:28.807000+00:00,1,0,0,smoothie,-0.1779,Negative,2025-08
at://did:plc:as765l7z4vfx3g7xwhfv67eh/app.bsky.feed.post/3lvtqfnqphz2m,"These anti-inflammatory snack recipes, like roasted chickpeas, creamy dips, energy bars and smoothies, all have 3 or more grams of fiber.",eatingwell.com,2025-08-07 22:00:52.706000+00:00,0,0,0,smoothie,0.5574,Positive,2025-08
at://did:plc:5dyekh7uxn3mos4x3mtdyfa5/app.bsky.feed.post/3lvtnr5u7p22n,"Haha you’ve got another week of this to put up with and then I’m off to Hamburg. 🤷🏼‍♂️

Don’t worry though. I’m on a strict diet of smoothies and salads after that!",slightlyrandom.bsky.social,2025-08-07 21:13:37.809000+00:00,1,0,0,smoothie,0.1007,Positive,2025-08
at://did:plc:cpkivazjvbqhwzczucsfqfs3/app.bsky.feed.post/3lvthoum43u2v,Why did the portable blender bring a cup to the party? It heard there would be plenty of smoothies to mix and mingle with. http://amazon.com/dp/B0DPKW28VH?tag=fourneratllc-20 (affiliate),lanevids.bsky.social,2025-08-07 19:24:57.503000+00:00,0,0,0,smoothie,0.4696,Positive,2025-08
at://did:plc:s4u3xwc2toyieynduyyrmjv4/app.bsky.feed.post/3lvtgiqq4kk2p,Well you obviously aren't making enough burger and chicken salad sandwich smoothies,leesutk13.bsky.social,2025-08-07 19:03:39.206000+00:00,0,0,0,smoothie,0.2732,Positive,2025-08
at://did:plc:5764sbpubqnimlmc3i3f4z5c/app.bsky.feed.post/3lvtfz524uk2e,"There is a shop near where I get my hair cut, that is serving ketchup smoothies. I think I should try one when I’m down there. It’s not the worse choice I’ve scheduled.",mikecho.bsky.social,2025-08-07 18:55:07.145000+00:00,0,0,0,smoothie,0.1164,Positive,2025-08
at://did:plc:4ga4u5jhhqehghyeh57mcfzi/app.bsky.feed.post/3lvtfvo5fcc2u,"He… really likes banana 

(But honestly this is the same man who made chicken smoothies because he couldn’t be hassled to eat so him trying to inhale the banana kinda makes sense)",nyappycallie.bsky.social,2025-08-07 18:53:05.108000+00:00,6,2,0,smoothie,0.7264,Positive,2025-08
at://did:plc:flre6gtzdidm26i6j54xfpov/app.bsky.feed.post/3lvtegp6m3s2d,"I mean, people have done V8 smoothies before I assume.",specter177.bsky.social,2025-08-07 18:26:42.805000+00:00,2,0,0,smoothie,0.0,Neutral,2025-08
